Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
124	2023-08-10 10:39:00	9	2023-08-10 20:37:00	9	Midnight	126.849	26.969	-6.00
125	2023-08-10 20:37:00	9	2023-08-11 10:34:00	9	Midday	127.455	25.726	-6.00
126	2023-08-11 10:34:00	9	2023-08-11 20:35:00	9	Midnight	127.685	26.493	-6.00
127	2023-08-11 20:35:00	9	2023-08-12 10:37:00	9	Midday	127.289	27.655	-6.00
128	2023-08-12 10:37:00	9	2023-08-12 20:38:00	9	Midnight	126.893	26.922	-6.00
129	2023-08-12 20:38:00	9	2023-08-13 10:37:00	9	Midday	126.872	27.196	-6.00
130	2023-08-13 10:37:00	9	2023-08-13 20:37:00	9	Midnight	126.974	27.672	-6.00
131	2023-08-13 20:37:00	9	2023-08-14 10:35:00	9	Midday	127.202	27.342	-6.00
132	2023-08-14 10:35:00	9	2023-08-14 20:37:00	9	Midnight	127.178	27.515	-6.00
133	2023-08-14 20:37:00	9	2023-08-15 10:33:00	9	Midday	127.405	27.180	-6.00
134	2023-08-15 10:33:00	9	2023-08-15 20:43:00	9	Midnight	126.630	25.391	-6.00
135	2023-08-15 20:43:00	9	2023-08-16 10:34:00	9	Midday	126.480	26.027	-6.00
136	2023-08-16 10:34:00	9	2023-08-16 20:12:00	9	Midnight	130.330	35.366	-6.00
137	2023-08-16 20:12:00	9	2023-08-17 10:34:00	9	Midday	130.304	35.693	-6.00
138	2023-08-17 10:34:00	9	2023-08-17 20:40:00	9	Midnight	126.777	27.691	-6.00
139	2023-08-17 20:40:00	9	2023-08-18 10:30:00	9	Midday	127.250	26.671	-6.00
140	2023-08-18 10:30:00	9	2023-08-18 20:43:00	9	Midnight	126.847	25.802	-6.00
141	2023-08-18 20:43:00	9	2023-08-19 10:30:00	9	Midday	126.819	26.138	-6.00
142	2023-08-19 10:30:00	9	2023-08-19 20:39:00	9	Midnight	127.291	27.722	-6.00
143	2023-08-19 20:39:00	9	2023-08-20 10:32:00	9	Midday	127.011	28.761	-6.00
144	2023-08-20 10:32:00	9	2023-08-20 20:41:00	9	Midnight	126.732	28.270	-6.00
145	2023-08-20 20:41:00	9	2023-08-21 10:31:00	9	Midday	126.826	28.286	-6.00
146	2023-08-21 10:31:00	9	2023-08-21 20:39:00	9	Midnight	127.046	29.188	-6.00
147	2023-08-21 20:39:00	9	2023-08-22 10:25:00	9	Midday	127.765	27.416	-6.00
148	2023-08-22 10:25:00	9	2023-08-22 20:47:00	9	Midnight	126.733	24.520	-6.00
149	2023-08-22 20:47:00	9	2023-08-23 10:24:00	9	Midday	126.826	24.499	-6.00
150	2023-08-23 10:24:00	9	2023-08-23 19:34:00	9	Midnight	135.920	46.016	-6.00
151	2023-08-23 19:34:00	9	2023-08-24 10:27:00	9	Midday	135.512	46.994	-6.00
152	2023-08-24 10:27:00	9	2023-08-24 18:38:00	9	Midnight	142.480	55.925	-6.00
153	2023-08-24 18:38:00	9	2023-08-25 10:30:00	9	Midday	142.071	56.616	-6.00
154	2023-08-25 10:30:00	9	2023-08-25 20:45:00	9	Midnight	126.159	29.095	-6.00
155	2023-08-25 20:45:00	9	2023-08-26 10:22:00	9	Midday	127.124	26.300	-6.00
156	2023-08-26 10:22:00	9	2023-08-26 20:46:00	9	Midnight	126.964	26.075	-6.00
157	2023-08-26 20:46:00	9	2023-08-27 13:20:00	9	Midday	104.674	62.009	-6.00
158	2023-08-27 13:20:00	9	2023-08-27 20:48:00	9	Midnight	104.388	62.099	-6.00
159	2023-08-27 20:48:00	9	2023-08-28 10:12:00	9	Midday	127.857	21.584	-6.00
160	2023-08-28 10:12:00	9	2023-08-28 20:52:00	9	Midnight	127.320	19.672	-6.00
161	2023-08-28 20:52:00	9	2023-08-29 10:17:00	9	Midday	126.658	22.723	-6.00
162	2023-08-29 10:17:00	9	2023-08-29 21:02:00	9	Midnight	125.370	17.492	-6.00
163	2023-08-29 21:02:00	9	2023-08-30 10:13:00	9	Midday	125.833	15.584	-6.00
164	2023-08-30 10:13:00	9	2023-08-30 20:54:00	9	Midnight	126.795	20.360	-6.00
