Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
279	2023-10-27 21:34:48	9	2023-10-28 09:46:48	9	Midday	120.748	20.995	-6.00
280	2023-10-28 09:46:48	9	2023-10-28 21:35:48	9	Midnight	120.613	21.315	-6.00
281	2023-10-28 21:35:48	9	2023-10-29 09:44:48	9	Midday	120.853	22.087	-6.00
282	2023-10-29 09:44:48	9	2023-10-29 21:34:48	9	Midnight	120.969	21.300	-6.00
283	2023-10-29 21:34:48	9	2023-10-30 09:42:48	9	Midday	121.211	22.058	-6.00
284	2023-10-30 09:42:48	9	2023-10-30 21:34:48	9	Midnight	121.204	21.813	-6.00
285	2023-10-30 21:34:48	9	2023-10-31 09:42:48	9	Midday	121.198	21.521	-6.00
286	2023-10-31 09:42:48	9	2023-10-31 21:40:48	9	Midnight	120.442	24.311	-6.00
287	2023-10-31 21:40:48	9	2023-11-01 09:46:48	9	Midday	119.938	22.018	-6.00
288	2023-11-01 09:46:48	9	2023-11-01 21:42:48	9	Midnight	119.684	22.764	-6.00
289	2023-11-01 21:42:48	9	2023-11-02 09:44:48	9	Midday	119.931	23.462	-6.00
290	2023-11-02 09:44:48	9	2023-11-02 21:34:48	9	Midnight	120.929	19.352	-6.00
291	2023-11-02 21:34:48	9	2023-11-03 09:45:48	9	Midday	120.803	18.656	-6.00
292	2023-11-03 09:45:48	9	2023-11-03 21:34:48	9	Midnight	120.803	18.460	-6.00
293	2023-11-03 21:34:48	9	2023-11-04 09:46:48	9	Midday	120.678	17.798	-6.00
294	2023-11-04 09:46:48	9	2023-11-04 21:31:48	9	Midnight	121.054	16.208	-6.00
295	2023-11-04 21:31:48	9	2023-11-05 09:43:48	9	Midday	121.432	17.446	-6.00
296	2023-11-05 09:43:48	9	2023-11-05 21:33:48	9	Midnight	121.185	18.176	-6.00
297	2023-11-05 21:33:48	9	2023-11-06 09:37:48	9	Midday	121.939	20.702	-6.00
298	2023-11-06 09:37:48	9	2023-11-06 21:36:48	9	Midnight	121.569	21.801	-6.00
299	2023-11-06 21:36:48	9	2023-11-07 09:44:48	9	Midday	120.700	18.562	-6.00
300	2023-11-07 09:44:48	9	2023-11-07 21:39:48	9	Midnight	120.331	19.670	-6.00
301	2023-11-07 21:39:48	9	2023-11-08 09:41:48	9	Midday	120.714	20.799	-6.00
302	2023-11-08 09:41:48	9	2023-11-08 21:38:48	9	Midnight	120.847	20.163	-6.00
303	2023-11-08 21:38:48	9	2023-11-09 09:42:48	9	Midday	120.732	19.599	-6.00
304	2023-11-09 09:42:48	9	2023-11-09 21:35:48	9	Midnight	121.117	18.147	-6.00
305	2023-11-09 21:35:48	9	2023-11-10 09:40:48	9	Midday	121.378	18.859	-6.00
306	2023-11-10 09:40:48	9	2023-11-10 21:44:48	9	Midnight	120.265	22.304	-6.00
307	2023-11-10 21:44:48	9	2023-11-11 09:42:48	9	Midday	120.028	21.368	-6.00
308	2023-11-11 09:42:48	9	2023-11-11 21:36:48	9	Midnight	121.042	17.960	-6.00
309	2023-11-11 21:36:48	9	2023-11-12 09:41:48	9	Midday	121.181	18.266	-6.00
310	2023-11-12 09:41:48	9	2023-11-12 21:39:48	9	Midnight	120.822	19.258	-6.00
311	2023-11-12 21:39:48	9	2023-11-13 09:41:48	9	Midday	120.838	19.164	-6.00
312	2023-11-13 09:41:48	9	2023-11-13 21:44:48	9	Midnight	120.231	20.888	-6.00
313	2023-11-13 21:44:48	9	2023-11-14 09:38:48	9	Midday	120.624	21.921	-6.00
314	2023-11-14 09:38:48	9	2023-11-14 21:43:48	9	Midnight	120.768	21.333	-6.00
315	2023-11-14 21:43:48	9	2023-11-15 09:44:48	9	Midday	120.038	18.997	-6.00
316	2023-11-15 09:44:48	9	2023-11-15 21:42:48	9	Midnight	120.184	18.429	-6.00
317	2023-11-15 21:42:48	9	2023-11-16 09:42:48	9	Midday	120.456	19.111	-6.00
318	2023-11-16 09:42:48	9	2023-11-16 21:41:48	9	Midnight	120.604	18.549	-6.00
319	2023-11-16 21:41:48	9	2023-11-17 09:40:48	9	Midday	120.877	19.227	-6.00
320	2023-11-17 09:40:48	9	2023-11-17 21:45:48	9	Midnight	120.402	20.473	-6.00
321	2023-11-17 21:45:48	9	2023-11-18 09:41:48	9	Midday	120.302	20.059	-6.00
322	2023-11-18 09:41:48	9	2023-11-18 21:45:48	9	Midnight	120.329	19.860	-6.00
323	2023-11-18 21:45:48	9	2023-11-19 09:40:48	9	Midday	120.481	20.167	-6.00
324	2023-11-19 09:40:48	9	2023-11-19 21:45:48	9	Midnight	120.509	19.968	-6.00
325	2023-11-19 21:45:48	9	2023-11-20 09:42:48	9	Midday	120.288	19.235	-6.00
326	2023-11-20 09:42:48	9	2023-11-20 21:46:48	9	Midnight	120.192	19.388	-6.00
327	2023-11-20 21:46:48	9	2023-11-21 09:38:48	9	Midday	120.723	20.730	-6.00
328	2023-11-21 09:38:48	9	2023-11-21 21:45:48	9	Midnight	120.879	20.191	-6.00
329	2023-11-21 21:45:48	9	2023-11-22 09:41:48	9	Midday	120.536	19.154	-6.00
330	2023-11-22 09:41:48	9	2023-11-22 21:47:48	9	Midnight	120.319	19.636	-6.00
331	2023-11-22 21:47:48	9	2023-11-23 09:39:48	9	Midday	120.603	20.291	-6.00
332	2023-11-23 09:39:48	9	2023-11-23 21:46:48	9	Midnight	120.763	19.764	-6.00
333	2023-11-23 21:46:48	9	2023-11-24 09:40:48	9	Midday	120.673	19.428	-6.00
334	2023-11-24 09:40:48	9	2023-11-24 21:45:48	9	Midnight	120.835	18.908	-6.00
335	2023-11-24 21:45:48	9	2023-11-25 09:40:48	9	Midday	120.872	18.915	-6.00
336	2023-11-25 09:40:48	9	2023-11-25 21:40:48	9	Midnight	121.534	17.088	-6.00
337	2023-11-25 21:40:48	9	2023-11-26 09:41:48	9	Midday	121.448	16.783	-6.00
338	2023-11-26 09:41:48	9	2023-11-26 21:49:48	9	Midnight	120.363	19.521	-6.00
339	2023-11-26 21:49:48	9	2023-11-27 09:43:48	9	Midday	120.153	18.898	-6.00
340	2023-11-27 09:43:48	9	2023-11-27 21:49:48	9	Midnight	120.194	18.712	-6.00
341	2023-11-27 21:49:48	9	2023-11-28 09:46:48	9	Midday	119.861	17.783	-6.00
342	2023-11-28 09:46:48	9	2023-11-28 21:55:48	9	Midnight	119.153	19.501	-6.00
343	2023-11-28 21:55:48	9	2023-11-29 09:43:48	9	Midday	119.571	20.466	-6.00
344	2023-11-29 09:43:48	9	2023-11-29 21:50:48	9	Midnight	120.240	18.720	-6.00
345	2023-11-29 21:50:48	9	2023-11-30 09:44:48	9	Midday	120.160	18.447	-6.00
346	2023-11-30 09:44:48	9	2023-11-30 21:45:48	9	Midnight	120.830	16.702	-6.00
347	2023-11-30 21:45:48	9	2023-12-01 09:37:48	9	Midday	121.750	18.932	-6.00
348	2023-12-01 09:37:48	9	2023-12-01 21:53:48	9	Midnight	120.797	21.188	-6.00
349	2023-12-01 21:53:48	9	2023-12-02 09:43:48	9	Midday	120.095	19.412	-6.00
350	2023-12-02 09:43:48	9	2023-12-02 21:51:48	9	Midnight	120.393	18.620	-6.00
351	2023-12-02 21:51:48	9	2023-12-03 09:44:48	9	Midday	120.316	18.373	-6.00
352	2023-12-03 09:44:48	9	2023-12-03 21:50:48	9	Midnight	120.490	17.891	-6.00
353	2023-12-03 21:50:48	9	2023-12-04 09:42:48	9	Midday	120.790	18.562	-6.00
354	2023-12-04 09:42:48	9	2023-12-04 21:50:48	9	Midnight	120.840	18.385	-6.00
355	2023-12-04 21:50:48	9	2023-12-05 09:44:48	9	Midday	120.641	17.853	-6.00
356	2023-12-05 09:44:48	9	2023-12-05 21:55:48	9	Midnight	120.068	19.173	-6.00
357	2023-12-05 21:55:48	9	2023-12-06 09:42:48	9	Midday	120.370	19.835	-6.00
358	2023-12-06 09:42:48	9	2023-12-06 21:54:48	9	Midnight	120.548	19.364	-6.00
359	2023-12-06 21:54:48	9	2023-12-07 09:41:48	9	Midday	120.726	19.733	-6.00
360	2023-12-07 09:41:48	9	2023-12-07 21:50:48	9	Midnight	121.279	18.382	-6.00
361	2023-12-07 21:50:48	9	2023-12-08 09:40:48	9	Midday	121.459	18.760	-6.00
362	2023-12-08 09:40:48	9	2023-12-08 21:50:48	9	Midnight	121.513	18.588	-6.00
363	2023-12-08 21:50:48	9	2023-12-09 09:45:48	9	Midday	120.944	17.208	-6.00
364	2023-12-09 09:45:48	9	2023-12-09 21:50:48	9	Midnight	120.999	17.040	-6.00
365	2023-12-09 21:50:48	9	2023-12-10 09:46:48	9	Midday	120.930	16.843	-6.00
366	2023-12-10 09:46:48	9	2023-12-10 21:51:48	9	Midnight	120.862	16.971	-6.00
367	2023-12-10 21:51:48	9	2023-12-11 09:46:48	9	Midday	120.919	17.073	-6.00
368	2023-12-11 09:46:48	9	2023-12-11 21:53:48	9	Midnight	120.726	17.492	-6.00
369	2023-12-11 21:53:48	9	2023-12-12 09:43:48	9	Midday	121.159	18.465	-6.00
370	2023-12-12 09:43:48	9	2023-12-12 21:54:48	9	Midnight	121.092	18.589	-6.00
371	2023-12-12 21:54:48	9	2023-12-13 09:46:48	9	Midday	120.776	17.831	-6.00
372	2023-12-13 09:46:48	9	2023-12-13 21:54:48	9	Midnight	120.834	17.669	-6.00
373	2023-12-13 21:54:48	9	2023-12-14 09:50:48	9	Midday	120.394	16.626	-6.00
374	2023-12-14 09:50:48	9	2023-12-14 22:00:48	9	Midnight	119.703	18.196	-6.00
375	2023-12-14 22:00:48	9	2023-12-15 09:44:48	9	Midday	120.513	20.016	-6.00
376	2023-12-15 09:44:48	9	2023-12-15 22:02:48	9	Midnight	120.323	20.421	-6.00
377	2023-12-15 22:02:48	9	2023-12-16 09:41:48	9	Midday	120.758	21.372	-6.00
378	2023-12-16 09:41:48	9	2023-12-16 21:57:48	9	Midnight	121.443	19.818	-6.00
379	2023-12-16 21:57:48	9	2023-12-17 09:50:48	9	Midday	120.379	17.383	-6.00
380	2023-12-17 09:50:48	9	2023-12-17 22:01:48	9	Midnight	119.940	18.371	-6.00
381	2023-12-17 22:01:48	9	2023-12-18 09:46:48	9	Midday	120.501	19.626	-6.00
382	2023-12-18 09:46:48	9	2023-12-18 22:02:48	9	Midnight	120.437	19.757	-6.00
383	2023-12-18 22:02:48	9	2023-12-19 09:50:48	9	Midday	119.999	18.759	-6.00
384	2023-12-19 09:50:48	9	2023-12-19 22:02:48	9	Midnight	120.060	18.611	-6.00
385	2023-12-19 22:02:48	9	2023-12-20 09:45:48	9	Midday	120.747	20.148	-6.00
386	2023-12-20 09:45:48	9	2023-12-20 22:03:48	9	Midnight	120.684	20.283	-6.00
387	2023-12-20 22:03:48	9	2023-12-21 09:45:48	9	Midday	120.745	20.417	-6.00
388	2023-12-21 09:45:48	9	2023-12-21 22:07:48	9	Midnight	120.308	21.387	-6.00
389	2023-12-21 22:07:48	9	2023-12-22 09:48:48	9	Midday	119.995	20.692	-6.00
390	2023-12-22 09:48:48	9	2023-12-22 22:03:48	9	Midnight	120.556	19.437	-6.00
391	2023-12-22 22:03:48	9	2023-12-23 09:50:48	9	Midday	120.369	19.017	-6.00
392	2023-12-23 09:50:48	9	2023-12-23 22:02:48	9	Midnight	120.556	18.599	-6.00
393	2023-12-23 22:02:48	9	2023-12-24 09:53:48	9	Midday	120.243	17.894	-6.00
394	2023-12-24 09:53:48	9	2023-12-24 21:59:48	9	Midnight	120.679	16.904	-6.00
395	2023-12-24 21:59:48	9	2023-12-25 09:52:48	9	Midday	120.866	17.339	-6.00
396	2023-12-25 09:52:48	9	2023-12-25 22:03:48	9	Midnight	120.428	18.347	-6.00
397	2023-12-25 22:03:48	9	2023-12-26 09:53:48	9	Midday	120.365	18.214	-6.00
398	2023-12-26 09:53:48	9	2023-12-26 22:06:48	9	Midnight	120.052	18.939	-6.00
399	2023-12-26 22:06:48	9	2023-12-27 09:53:48	9	Midday	120.113	19.093	-6.00
400	2023-12-27 09:53:48	9	2023-12-27 22:03:48	9	Midnight	120.550	18.118	-6.00
401	2023-12-27 22:03:48	9	2023-12-28 09:57:48	9	Midday	120.111	17.129	-6.00
402	2023-12-28 09:57:48	9	2023-12-28 22:05:48	9	Midnight	119.922	17.582	-6.00
403	2023-12-28 22:05:48	9	2023-12-29 09:56:48	9	Midday	120.108	18.028	-6.00
404	2023-12-29 09:56:48	9	2023-12-29 22:05:48	9	Midnight	120.169	17.910	-6.00
405	2023-12-29 22:05:48	9	2023-12-30 09:55:48	9	Midday	120.354	18.359	-6.00
406	2023-12-30 09:55:48	9	2023-12-30 22:10:48	9	Midnight	119.789	19.676	-6.00
407	2023-12-30 22:10:48	9	2023-12-31 09:56:48	9	Midday	119.724	19.557	-6.00
408	2023-12-31 09:56:48	9	2023-12-31 22:05:48	9	Midnight	120.409	18.014	-6.00
409	2023-12-31 22:05:48	9	2024-01-01 09:44:48	9	Midday	121.968	21.605	-6.00
410	2024-01-01 09:44:48	9	2024-01-01 22:05:48	9	Midnight	122.027	21.509	-6.00
411	2024-01-01 22:05:48	9	2024-01-02 09:52:48	9	Midday	121.086	19.400	-6.00
412	2024-01-02 09:52:48	9	2024-01-02 22:05:48	9	Midnight	121.144	19.302	-6.00
413	2024-01-02 22:05:48	9	2024-01-03 09:56:48	9	Midday	120.702	18.314	-6.00
414	2024-01-03 09:56:48	9	2024-01-03 22:05:48	9	Midnight	120.760	18.217	-6.00
415	2024-01-03 22:05:48	9	2024-01-04 09:58:48	9	Midday	120.567	17.803	-6.00
416	2024-01-04 09:58:48	9	2024-01-04 22:06:48	9	Midnight	120.499	18.004	-6.00
417	2024-01-04 22:06:48	9	2024-01-05 10:01:48	9	Midday	120.181	17.291	-6.00
418	2024-01-05 10:01:48	9	2024-01-05 22:07:48	9	Midnight	120.112	17.497	-6.00
419	2024-01-05 22:07:48	9	2024-01-06 09:56:48	9	Midday	120.792	19.154	-6.00
420	2024-01-06 09:56:48	9	2024-01-06 22:10:48	9	Midnight	120.473	19.958	-6.00
421	2024-01-06 22:10:48	9	2024-01-07 09:58:48	9	Midday	120.277	19.550	-6.00
422	2024-01-07 09:58:48	9	2024-01-07 22:05:48	9	Midnight	120.956	17.984	-6.00
423	2024-01-07 22:05:48	9	2024-01-08 09:57:48	9	Midday	121.135	18.465	-6.00
424	2024-01-08 09:57:48	9	2024-01-08 22:10:48	9	Midnight	120.564	19.890	-6.00
425	2024-01-08 22:10:48	9	2024-01-09 10:00:48	9	Midday	120.241	19.177	-6.00
426	2024-01-09 10:00:48	9	2024-01-09 22:08:48	9	Midnight	120.543	18.506	-6.00
427	2024-01-09 22:08:48	9	2024-01-10 10:00:48	9	Midday	120.595	18.691	-6.00
428	2024-01-10 10:00:48	9	2024-01-10 22:09:48	9	Midnight	120.521	18.934	-6.00
429	2024-01-10 22:09:48	9	2024-01-11 10:02:48	9	Midday	120.321	18.509	-6.00
430	2024-01-11 10:02:48	9	2024-01-11 22:08:48	9	Midnight	120.496	18.142	-6.00
431	2024-01-11 22:08:48	9	2024-01-12 10:00:48	9	Midday	120.795	18.948	-6.00
432	2024-01-12 10:00:48	9	2024-01-12 22:11:48	9	Midnight	120.469	19.825	-6.00
433	2024-01-12 22:11:48	9	2024-01-13 10:02:48	9	Midday	120.267	19.400	-6.00
434	2024-01-13 10:02:48	9	2024-01-13 22:11:48	9	Midnight	120.315	19.357	-6.00
435	2024-01-13 22:11:48	9	2024-01-14 10:03:48	9	Midday	120.236	19.238	-6.00
436	2024-01-14 10:03:48	9	2024-01-14 22:10:48	9	Midnight	120.407	18.885	-6.00
437	2024-01-14 22:10:48	9	2024-01-15 10:03:48	9	Midday	120.453	19.079	-6.00
438	2024-01-15 10:03:48	9	2024-01-15 22:12:48	9	Midnight	120.248	19.683	-6.00
439	2024-01-15 22:12:48	9	2024-01-16 10:01:48	9	Midday	120.541	20.518	-6.00
440	2024-01-16 10:01:48	9	2024-01-16 22:09:48	9	Midnight	120.960	19.539	-6.00
441	2024-01-16 22:09:48	9	2024-01-17 10:03:48	9	Midday	120.752	19.092	-6.00
442	2024-01-17 10:03:48	9	2024-01-17 22:09:48	9	Midnight	120.794	19.072	-6.00
443	2024-01-17 22:09:48	9	2024-01-18 10:02:48	9	Midday	120.960	19.598	-6.00
444	2024-01-18 10:02:48	9	2024-01-18 22:12:48	9	Midnight	120.626	20.571	-6.00
445	2024-01-18 22:12:48	9	2024-01-19 10:06:48	9	Midday	120.166	19.461	-6.00
446	2024-01-19 10:06:48	9	2024-01-19 22:09:48	9	Midnight	120.580	18.454	-6.00
447	2024-01-19 22:09:48	9	2024-01-20 10:09:48	9	Midday	120.243	17.639	-6.00
448	2024-01-20 10:09:48	9	2024-01-20 22:12:48	9	Midnight	119.905	18.651	-6.00
449	2024-01-20 22:12:48	9	2024-01-21 10:09:48	9	Midday	119.942	18.851	-6.00
450	2024-01-21 10:09:48	9	2024-01-21 22:07:48	9	Midnight	120.603	17.133	-6.00
451	2024-01-21 22:07:48	9	2024-01-22 10:05:48	9	Midday	121.138	18.714	-6.00
452	2024-01-22 10:05:48	9	2024-01-22 22:10:48	9	Midnight	120.797	19.767	-6.00
453	2024-01-22 22:10:48	9	2024-01-23 10:06:48	9	Midday	120.706	19.629	-6.00
454	2024-01-23 10:06:48	9	2024-01-23 22:08:48	9	Midnight	120.988	18.951	-6.00
455	2024-01-23 22:08:48	9	2024-01-24 10:06:48	9	Midday	121.020	19.157	-6.00
456	2024-01-24 10:06:48	9	2024-01-24 22:11:48	9	Midnight	120.676	20.255	-6.00
457	2024-01-24 22:11:48	9	2024-01-25 10:08:48	9	Midday	120.457	19.756	-6.00
458	2024-01-25 10:08:48	9	2024-01-25 22:10:48	9	Midnight	120.611	19.437	-6.00
459	2024-01-25 22:10:48	9	2024-01-26 10:12:48	9	Midday	120.140	18.185	-6.00
460	2024-01-26 10:12:48	9	2024-01-26 22:11:48	9	Midnight	120.042	18.594	-6.00
461	2024-01-26 22:11:48	9	2024-01-27 10:10:48	9	Midday	120.319	19.543	-6.00
462	2024-01-27 10:10:48	9	2024-01-27 22:10:48	9	Midnight	120.470	19.228	-6.00
463	2024-01-27 22:10:48	9	2024-01-28 10:13:48	9	Midday	120.121	18.306	-6.00
464	2024-01-28 10:13:48	9	2024-01-28 22:11:48	9	Midnight	120.020	18.745	-6.00
465	2024-01-28 22:11:48	9	2024-01-29 10:14:48	9	Midday	119.919	18.570	-6.00
466	2024-01-29 10:14:48	9	2024-01-29 22:11:48	9	Midnight	119.941	18.639	-6.00
467	2024-01-29 22:11:48	9	2024-01-30 10:13:48	9	Midday	120.088	19.240	-6.00
468	2024-01-30 10:13:48	9	2024-01-30 22:07:48	9	Midnight	120.609	17.739	-6.00
469	2024-01-30 22:07:48	9	2024-01-31 10:12:48	9	Midday	120.754	18.344	-6.00
470	2024-01-31 10:12:48	9	2024-01-31 22:05:48	9	Midnight	121.023	17.619	-6.00
471	2024-01-31 22:05:48	9	2024-02-01 10:09:48	9	Midday	121.417	19.045	-6.00
472	2024-02-01 10:09:48	9	2024-02-01 22:10:48	9	Midnight	120.809	21.185	-6.00
473	2024-02-01 22:10:48	9	2024-02-02 10:12:48	9	Midday	120.451	20.191	-6.00
474	2024-02-02 10:12:48	9	2024-02-02 22:08:48	9	Midnight	120.717	19.480	-6.00
475	2024-02-02 22:08:48	9	2024-02-03 10:12:48	9	Midday	120.732	19.703	-6.00
476	2024-02-03 10:12:48	9	2024-02-03 22:04:48	9	Midnight	121.246	18.122	-6.00
477	2024-02-03 22:04:48	9	2024-02-04 10:15:48	9	Midday	120.884	17.029	-6.00
478	2024-02-04 10:15:48	9	2024-02-04 22:07:48	9	Midnight	120.522	18.460	-6.00
479	2024-02-04 22:07:48	9	2024-02-05 10:16:48	9	Midday	120.408	18.233	-6.00
480	2024-02-05 10:16:48	9	2024-02-05 22:09:48	9	Midnight	120.169	19.264	-6.00
481	2024-02-05 22:09:48	9	2024-02-06 10:15:48	9	Midday	120.304	19.939	-6.00
482	2024-02-06 10:15:48	9	2024-02-06 22:07:48	9	Midnight	120.563	19.195	-6.00
483	2024-02-06 22:07:48	9	2024-02-07 10:13:48	9	Midday	120.821	20.342	-6.00
484	2024-02-07 10:13:48	9	2024-02-07 22:08:48	9	Midnight	120.704	20.991	-6.00
485	2024-02-07 22:08:48	9	2024-02-08 10:17:48	9	Midday	120.210	19.357	-6.00
486	2024-02-08 10:17:48	9	2024-02-08 22:09:48	9	Midnight	120.091	20.022	-6.00
487	2024-02-08 22:09:48	9	2024-02-09 10:16:48	9	Midday	120.221	20.744	-6.00
488	2024-02-09 10:16:48	9	2024-02-09 22:07:48	9	Midnight	120.475	19.984	-6.00
489	2024-02-09 22:07:48	9	2024-02-10 10:17:48	9	Midday	120.353	19.730	-6.00
490	2024-02-10 10:17:48	9	2024-02-10 22:06:48	9	Midnight	120.480	19.446	-6.00
491	2024-02-10 22:06:48	9	2024-02-11 10:17:48	9	Midday	120.482	19.684	-6.00
492	2024-02-11 10:17:48	9	2024-02-11 22:05:48	9	Midnight	120.607	19.401	-6.00
493	2024-02-11 22:05:48	9	2024-02-12 10:20:48	9	Midday	120.232	18.059	-6.00
494	2024-02-12 10:20:48	9	2024-02-12 22:07:48	9	Midnight	119.981	19.359	-6.00
495	2024-02-12 22:07:48	9	2024-02-13 10:20:48	9	Midday	119.980	19.601	-6.00
496	2024-02-13 10:20:48	9	2024-02-13 22:05:48	9	Midnight	120.227	18.769	-6.00
497	2024-02-13 22:05:48	9	2024-02-14 10:19:48	9	Midday	120.349	19.563	-6.00
498	2024-02-14 10:19:48	9	2024-02-14 22:05:48	9	Midnight	120.345	19.849	-6.00
499	2024-02-14 22:05:48	9	2024-02-15 10:21:48	9	Midday	120.090	18.953	-6.00
500	2024-02-15 10:21:48	9	2024-02-15 22:04:48	9	Midnight	120.210	18.661	-6.00
501	2024-02-15 22:04:48	9	2024-02-16 10:17:48	9	Midday	120.703	21.280	-6.00
502	2024-02-16 10:17:48	9	2024-02-16 22:03:48	9	Midnight	120.821	21.030	-6.00
503	2024-02-16 22:03:48	9	2024-02-17 10:20:48	9	Midday	120.438	19.470	-6.00
504	2024-02-17 10:20:48	9	2024-02-17 22:04:48	9	Midnight	120.305	20.443	-6.00
505	2024-02-17 22:04:48	9	2024-02-18 10:19:48	9	Midday	120.420	21.358	-6.00
506	2024-02-18 10:19:48	9	2024-02-18 22:02:48	9	Midnight	120.660	20.464	-6.00
507	2024-02-18 22:02:48	9	2024-02-19 10:20:48	9	Midday	120.524	20.087	-6.00
508	2024-02-19 10:20:48	9	2024-02-19 22:02:48	9	Midnight	120.513	20.493	-6.00
509	2024-02-19 22:02:48	9	2024-02-20 10:20:48	9	Midday	120.501	20.786	-6.00
510	2024-02-20 10:20:48	9	2024-02-20 22:01:48	9	Midnight	120.613	20.530	-6.00
511	2024-02-20 22:01:48	9	2024-02-21 10:20:48	9	Midday	120.599	20.830	-6.00
512	2024-02-21 10:20:48	9	2024-02-21 22:02:48	9	Midnight	120.460	22.040	-6.00
513	2024-02-21 22:02:48	9	2024-02-22 10:21:48	9	Midday	120.320	21.635	-6.00
514	2024-02-22 10:21:48	9	2024-02-22 22:00:48	9	Midnight	120.554	20.632	-6.00
515	2024-02-22 22:00:48	9	2024-02-23 10:19:48	9	Midday	120.788	22.518	-6.00
516	2024-02-23 10:19:48	9	2024-02-23 22:03:48	9	Midnight	120.396	25.502	-6.00
517	2024-02-23 22:03:48	9	2024-02-24 10:20:48	9	Midday	120.254	25.137	-6.00
518	2024-02-24 10:20:48	9	2024-02-24 22:02:48	9	Midnight	120.360	24.992	-6.00
519	2024-02-24 22:02:48	9	2024-02-25 10:20:48	9	Midday	120.341	25.450	-6.00
520	2024-02-25 10:20:48	9	2024-02-25 21:57:48	9	Midnight	120.947	21.761	-6.00
521	2024-02-25 21:57:48	9	2024-02-26 10:23:48	9	Midday	120.552	19.409	-6.00
522	2024-02-26 10:23:48	9	2024-02-26 21:57:48	9	Midnight	120.531	20.045	-6.00
523	2024-02-26 21:57:48	9	2024-02-27 10:26:48	9	Midday	120.135	17.512	-6.00
524	2024-02-27 10:26:48	9	2024-02-27 21:56:48	9	Midnight	120.238	17.151	-6.00
525	2024-02-27 21:56:48	9	2024-02-28 10:22:48	9	Midday	120.716	21.519	-6.00
526	2024-02-28 10:22:48	9	2024-02-28 21:57:48	9	Midnight	120.568	23.405	-6.00
527	2024-02-28 21:57:48	9	2024-02-29 10:21:48	9	Midday	120.670	25.022	-6.00
528	2024-02-29 10:21:48	9	2024-02-29 21:56:48	9	Midnight	120.770	24.894	-6.00
529	2024-02-29 21:56:48	9	2024-03-01 10:23:48	9	Midday	120.496	23.105	-6.00
530	2024-03-01 10:23:48	9	2024-03-01 21:56:48	9	Midnight	120.471	24.146	-6.00
531	2024-03-01 21:56:48	9	2024-03-02 10:21:48	9	Midday	120.695	27.371	-6.00
532	2024-03-02 10:21:48	9	2024-03-02 21:55:48	9	Midnight	120.794	27.359	-6.00
533	2024-03-02 21:55:48	9	2024-03-03 10:21:48	9	Midday	120.768	28.191	-6.00
534	2024-03-03 10:21:48	9	2024-03-03 21:55:48	9	Midnight	120.741	29.775	-6.00
535	2024-03-03 21:55:48	9	2024-03-04 10:17:48	9	Midday	121.213	37.599	-6.00
536	2024-03-04 10:17:48	9	2024-03-04 21:54:48	9	Midnight	121.310	38.354	-6.00
537	2024-03-04 21:54:48	9	2024-03-05 10:22:48	9	Midday	120.657	30.533	-6.00
538	2024-03-05 10:22:48	9	2024-03-05 21:55:48	9	Midnight	120.503	34.962	-6.00
539	2024-03-05 21:55:48	9	2024-03-06 10:23:48	9	Midday	120.348	34.617	-6.00
540	2024-03-06 10:23:48	9	2024-03-06 21:53:48	9	Midnight	120.569	32.854	-6.00
541	2024-03-06 21:53:48	9	2024-03-07 10:24:48	9	Midday	120.414	32.221	-6.00
542	2024-03-07 10:24:48	9	2024-03-07 21:53:48	9	Midnight	120.383	36.153	-6.00
543	2024-03-07 21:53:48	9	2024-03-08 10:17:48	9	Midday	121.227	nan	-6.00
544	2024-03-08 10:17:48	9	2024-03-08 21:54:48	9	Midnight	121.071	nan	-6.00
545	2024-03-08 21:54:48	9	2024-03-09 10:21:48	9	Midday	120.539	nan	-6.00
546	2024-03-09 10:21:48	9	2024-03-09 21:52:48	9	Midnight	120.757	nan	-6.00
547	2024-03-09 21:52:48	9	2024-03-10 10:22:48	9	Midday	120.600	nan	-6.00
548	2024-03-10 10:22:48	9	2024-03-10 21:54:48	9	Midnight	120.317	nan	-6.00
549	2024-03-10 21:54:48	9	2024-03-11 10:21:48	9	Midday	120.409	nan	-6.00
550	2024-03-11 10:21:48	9	2024-03-11 21:55:48	9	Midnight	120.251	nan	-6.00
551	2024-03-11 21:55:48	9	2024-03-12 10:22:48	9	Midday	120.092	nan	-6.00
552	2024-03-12 10:22:48	9	2024-03-12 21:50:48	9	Midnight	120.683	nan	-6.00
553	2024-03-12 21:50:48	9	2024-03-13 10:22:48	9	Midday	120.649	nan	-6.00
554	2024-03-13 10:22:48	9	2024-03-13 21:47:48	9	Midnight	120.990	nan	-6.00
555	2024-03-13 21:47:48	9	2024-03-14 10:23:48	9	Midday	120.830	nan	-6.00
556	2024-03-14 10:23:48	9	2024-03-14 21:49:48	9	Midnight	120.545	nan	-6.00
557	2024-03-14 21:49:48	9	2024-03-15 10:24:48	9	Midday	120.385	nan	-6.00
558	2024-03-15 10:24:48	9	2024-03-15 21:48:48	9	Midnight	120.474	nan	-6.00
559	2024-03-15 21:48:48	9	2024-03-16 10:22:48	9	Midday	120.689	nan	-6.00
560	2024-03-16 10:22:48	9	2024-03-16 21:47:48	9	Midnight	120.778	nan	-6.00
