Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
279	2023-10-26 21:30:28	9	2023-10-27 09:39:28	9	Midday	122.229	23.331	-6.00
280	2023-10-27 09:39:28	9	2023-10-27 21:30:28	9	Midnight	122.217	23.056	-6.00
281	2023-10-27 21:30:28	9	2023-10-28 09:48:28	9	Midday	121.081	17.581	-6.00
282	2023-10-28 09:48:28	9	2023-10-28 21:33:29	9	Midnight	120.694	19.090	-6.00
283	2023-10-28 21:33:29	9	2023-10-29 09:47:29	9	Midday	120.807	19.342	-6.00
284	2023-10-29 09:47:29	9	2023-10-29 21:33:29	9	Midnight	120.798	19.132	-6.00
285	2023-10-29 21:33:29	9	2023-10-30 09:46:29	9	Midday	120.916	19.394	-6.00
286	2023-10-30 09:46:29	9	2023-10-30 21:35:29	9	Midnight	120.658	20.239	-6.00
287	2023-10-30 21:35:29	9	2023-10-31 09:40:29	9	Midday	121.402	23.061	-6.00
288	2023-10-31 09:40:29	9	2023-10-31 21:39:29	9	Midnight	120.897	24.810	-6.00
289	2023-10-31 21:39:29	9	2023-11-01 09:42:29	9	Midday	120.642	23.512	-6.00
290	2023-11-01 09:42:29	9	2023-11-01 21:34:30	9	Midnight	121.261	20.799	-6.00
291	2023-11-01 21:34:30	9	2023-11-02 09:41:30	9	Midday	121.381	21.035	-6.00
292	2023-11-02 09:41:30	9	2023-11-02 21:34:30	9	Midnight	121.379	20.809	-6.00
293	2023-11-02 21:34:30	9	2023-11-03 09:42:30	9	Midday	121.253	20.100	-6.00
294	2023-11-03 09:42:30	9	2023-11-03 21:35:30	9	Midnight	121.128	20.360	-6.00
295	2023-11-03 21:35:30	9	2023-11-04 09:44:30	9	Midday	120.878	19.212	-6.00
296	2023-11-04 09:44:30	9	2023-11-04 21:30:30	9	Midnight	121.504	16.677	-6.00
297	2023-11-04 21:30:30	9	2023-11-05 09:43:30	9	Midday	121.632	16.984	-6.00
298	2023-11-05 09:43:30	9	2023-11-05 21:35:31	9	Midnight	121.008	19.092	-6.00
299	2023-11-05 21:35:31	9	2023-11-06 09:41:31	9	Midday	121.260	19.810	-6.00
300	2023-11-06 09:41:31	9	2023-11-06 21:35:31	9	Midnight	121.265	19.603	-6.00
301	2023-11-06 21:35:31	9	2023-11-07 09:44:31	9	Midday	120.895	18.122	-6.00
302	2023-11-07 09:44:31	9	2023-11-07 21:40:31	9	Midnight	120.277	20.102	-6.00
303	2023-11-07 21:40:31	9	2023-11-08 09:40:31	9	Midday	120.785	21.646	-6.00
304	2023-11-08 09:40:31	9	2023-11-08 21:34:31	9	Midnight	121.543	18.892	-6.00
305	2023-11-08 21:34:31	9	2023-11-09 09:45:31	9	Midday	120.927	16.643	-6.00
306	2023-11-09 09:45:31	9	2023-11-09 21:35:32	9	Midnight	120.810	16.896	-6.00
307	2023-11-09 21:35:32	9	2023-11-10 09:43:32	9	Midday	121.070	17.617	-6.00
308	2023-11-10 09:43:32	9	2023-11-10 21:34:32	9	Midnight	121.207	17.021	-6.00
309	2023-11-10 21:34:32	9	2023-11-11 09:37:32	9	Midday	121.969	19.364	-6.00
310	2023-11-11 09:37:32	9	2023-11-11 21:34:32	9	Midnight	121.983	19.165	-6.00
311	2023-11-11 21:34:32	9	2023-11-12 09:42:32	9	Midday	121.373	17.067	-6.00
312	2023-11-12 09:42:32	9	2023-11-12 21:39:32	9	Midnight	120.764	18.865	-6.00
313	2023-11-12 21:39:32	9	2023-11-13 09:42:32	9	Midday	120.780	18.774	-6.00
314	2023-11-13 09:42:32	9	2023-11-13 21:43:33	9	Midnight	120.295	20.129	-6.00
315	2023-11-13 21:43:33	9	2023-11-14 09:43:33	9	Midday	120.187	19.650	-6.00
316	2023-11-14 09:43:33	9	2023-11-14 21:43:33	9	Midnight	120.206	19.450	-6.00
317	2023-11-14 21:43:33	9	2023-11-15 09:37:33	9	Midday	120.976	21.612	-6.00
318	2023-11-15 09:37:33	9	2023-11-15 21:38:33	9	Midnight	121.622	19.551	-6.00
319	2023-11-15 21:38:33	9	2023-11-16 09:44:33	9	Midday	120.769	16.876	-6.00
320	2023-11-16 09:44:33	9	2023-11-16 21:40:33	9	Midnight	120.541	17.440	-6.00
321	2023-11-16 21:40:33	9	2023-11-17 09:42:33	9	Midday	120.815	18.131	-6.00
322	2023-11-17 09:42:33	9	2023-11-17 21:38:34	9	Midnight	121.087	17.220	-6.00
323	2023-11-17 21:38:34	9	2023-11-18 09:39:34	9	Midday	121.486	18.266	-6.00
324	2023-11-18 09:39:34	9	2023-11-18 21:42:34	9	Midnight	121.012	19.505	-6.00
325	2023-11-18 21:42:34	9	2023-11-19 09:42:34	9	Midday	120.664	18.400	-6.00
326	2023-11-19 09:42:34	9	2023-11-19 21:40:34	9	Midnight	120.942	17.505	-6.00
327	2023-11-19 21:40:34	9	2023-11-20 09:45:34	9	Midday	120.596	16.425	-6.00
328	2023-11-20 09:45:34	9	2023-11-20 21:42:34	9	Midnight	120.376	16.951	-6.00
329	2023-11-20 21:42:34	9	2023-11-21 09:40:34	9	Midday	121.031	18.675	-6.00
330	2023-11-21 09:40:34	9	2023-11-21 21:41:35	9	Midnight	121.185	18.148	-6.00
331	2023-11-21 21:41:35	9	2023-11-22 09:42:35	9	Midday	120.965	17.448	-6.00
332	2023-11-22 09:42:35	9	2023-11-22 21:40:35	9	Midnight	121.123	16.924	-6.00
333	2023-11-22 21:40:35	9	2023-11-23 09:39:35	9	Midday	121.532	17.945	-6.00
334	2023-11-23 09:39:35	9	2023-11-23 21:47:35	9	Midnight	120.692	20.095	-6.00
335	2023-11-23 21:47:35	9	2023-11-24 09:40:35	9	Midday	120.602	19.758	-6.00
336	2023-11-24 09:40:35	9	2023-11-24 21:48:35	9	Midnight	120.514	19.894	-6.00
337	2023-11-24 21:48:35	9	2023-11-25 09:36:35	9	Midday	121.051	21.190	-6.00
338	2023-11-25 09:36:35	9	2023-11-25 21:42:36	9	Midnight	121.836	19.059	-6.00
339	2023-11-25 21:42:36	9	2023-11-26 09:42:36	9	Midday	121.123	17.111	-6.00
340	2023-11-26 09:42:36	9	2023-11-26 21:40:36	9	Midnight	121.412	16.278	-6.00
341	2023-11-26 21:40:36	9	2023-11-27 09:38:36	9	Midday	121.953	17.610	-6.00
342	2023-11-27 09:38:36	9	2023-11-27 21:43:36	9	Midnight	121.619	18.393	-6.00
343	2023-11-27 21:43:36	9	2023-11-28 09:40:36	9	Midday	121.410	17.783	-6.00
344	2023-11-28 09:40:36	9	2023-11-28 21:50:36	9	Midnight	120.578	19.815	-6.00
345	2023-11-28 21:50:36	9	2023-11-29 09:40:37	9	Midday	120.619	19.838	-6.00
346	2023-11-29 09:40:37	9	2023-11-29 21:45:37	9	Midnight	121.286	18.092	-6.00
347	2023-11-29 21:45:37	9	2023-11-30 09:43:37	9	Midday	120.955	17.193	-6.00
348	2023-11-30 09:43:37	9	2023-11-30 21:48:37	9	Midnight	120.626	17.954	-6.00
349	2023-11-30 21:48:37	9	2023-12-01 09:39:37	9	Midday	121.171	19.240	-6.00
350	2023-12-01 09:39:37	9	2023-12-01 21:50:37	9	Midnight	120.968	19.670	-6.00
351	2023-12-01 21:50:37	9	2023-12-02 09:42:37	9	Midday	120.640	18.801	-6.00
352	2023-12-02 09:42:37	9	2023-12-02 21:44:37	9	Midnight	121.438	16.778	-6.00
353	2023-12-02 21:44:37	9	2023-12-03 09:42:38	9	Midday	121.485	16.838	-6.00
354	2023-12-03 09:42:38	9	2023-12-03 21:45:38	9	Midnight	121.407	16.976	-6.00
355	2023-12-03 21:45:38	9	2023-12-04 09:45:38	9	Midday	121.082	16.129	-6.00
356	2023-12-04 09:45:38	9	2023-12-04 21:47:38	9	Midnight	120.882	16.568	-6.00
357	2023-12-04 21:47:38	9	2023-12-05 09:41:38	9	Midday	121.433	17.853	-6.00
358	2023-12-05 09:41:38	9	2023-12-05 21:48:38	9	Midnight	121.359	17.979	-6.00
359	2023-12-05 21:48:38	9	2023-12-06 09:36:38	9	Midday	122.036	19.540	-6.00
360	2023-12-06 09:36:38	9	2023-12-06 21:47:38	9	Midnight	122.214	19.069	-6.00
361	2023-12-06 21:47:38	9	2023-12-07 09:42:39	9	Midday	121.515	17.362	-6.00
362	2023-12-07 09:42:39	9	2023-12-07 21:44:39	9	Midnight	121.942	16.301	-6.00
363	2023-12-07 21:44:39	9	2023-12-08 09:44:39	9	Midday	121.746	15.795	-6.00
364	2023-12-08 09:44:39	9	2023-12-08 21:46:39	9	Midnight	121.551	16.225	-6.00
365	2023-12-08 21:46:39	9	2023-12-09 09:44:39	9	Midday	121.606	16.320	-6.00
366	2023-12-09 09:44:39	9	2023-12-09 21:48:39	9	Midnight	121.412	16.745	-6.00
367	2023-12-09 21:48:39	9	2023-12-10 09:42:39	9	Midday	121.718	17.431	-6.00
368	2023-12-10 09:42:39	9	2023-12-10 21:49:39	9	Midnight	121.649	17.557	-6.00
369	2023-12-10 21:49:39	9	2023-12-11 09:45:40	9	Midday	121.329	16.776	-6.00
370	2023-12-11 09:45:40	9	2023-12-11 21:50:40	9	Midnight	121.259	16.909	-6.00
371	2023-12-11 21:50:40	9	2023-12-12 09:46:40	9	Midday	121.192	16.723	-6.00
372	2023-12-12 09:46:40	9	2023-12-12 21:49:40	9	Midnight	121.375	16.269	-6.00
373	2023-12-12 21:49:40	9	2023-12-13 09:46:40	9	Midday	121.434	16.381	-6.00
374	2023-12-13 09:46:40	9	2023-12-13 21:49:40	9	Midnight	121.492	16.221	-6.00
375	2023-12-13 21:49:40	9	2023-12-14 09:42:40	9	Midday	122.051	17.494	-6.00
376	2023-12-14 09:42:40	9	2023-12-14 21:59:40	9	Midnight	120.861	20.187	-6.00
377	2023-12-14 21:59:40	9	2023-12-15 09:46:41	9	Midday	120.419	19.161	-6.00
378	2023-12-15 09:46:41	9	2023-12-15 21:56:41	9	Midnight	120.852	18.153	-6.00
379	2023-12-15 21:56:41	9	2023-12-16 09:45:41	9	Midday	121.037	18.557	-6.00
380	2023-12-16 09:45:41	9	2023-12-16 22:00:41	9	Midnight	120.598	19.536	-6.00
381	2023-12-16 22:00:41	9	2023-12-17 09:52:41	9	Midday	119.783	17.669	-6.00
382	2023-12-17 09:52:41	9	2023-12-17 21:31:41	9	Midnight	123.468	9.076	-6.00
383	2023-12-17 21:31:41	9	2023-12-18 09:45:41	9	Midday	124.404	11.268	-6.00
384	2023-12-18 09:45:41	9	2023-12-18 21:59:41	9	Midnight	120.966	19.195	-6.00
385	2023-12-18 21:59:41	9	2023-12-19 09:46:42	9	Midday	120.901	19.036	-6.00
386	2023-12-19 09:46:42	9	2023-12-19 21:59:42	9	Midnight	120.960	18.894	-6.00
387	2023-12-19 21:59:42	9	2023-12-20 09:47:42	9	Midday	120.897	18.744	-6.00
388	2023-12-20 09:47:42	9	2023-12-20 21:56:42	9	Midnight	121.333	17.748	-6.00
389	2023-12-20 21:56:42	9	2023-12-21 09:44:42	9	Midday	121.770	18.735	-6.00
390	2023-12-21 09:44:42	9	2023-12-21 22:02:42	9	Midnight	121.082	20.277	-6.00
391	2023-12-21 22:02:42	9	2023-12-22 09:48:42	9	Midday	120.644	19.295	-6.00
392	2023-12-22 09:48:42	9	2023-12-22 22:00:42	9	Midnight	120.956	18.592	-6.00
393	2023-12-22 22:00:42	9	2023-12-23 09:51:43	9	Midday	120.641	17.881	-6.00
394	2023-12-23 09:51:43	9	2023-12-23 21:58:43	9	Midnight	120.951	17.179	-6.00
395	2023-12-23 21:58:43	9	2023-12-24 09:50:43	9	Midday	121.138	17.610	-6.00
396	2023-12-24 09:50:43	9	2023-12-24 21:57:43	9	Midnight	121.325	17.190	-6.00
397	2023-12-24 21:57:43	9	2023-12-25 09:54:43	9	Midday	120.887	16.194	-6.00
398	2023-12-25 09:54:43	9	2023-12-25 22:00:43	9	Midnight	120.574	16.921	-6.00
399	2023-12-25 22:00:43	9	2023-12-26 09:51:43	9	Midday	121.011	17.930	-6.00
400	2023-12-26 09:51:43	9	2023-12-26 21:56:44	9	Midnight	121.570	16.662	-6.00
401	2023-12-26 21:56:44	9	2023-12-27 09:49:44	9	Midday	121.879	17.385	-6.00
402	2023-12-27 09:49:44	9	2023-12-27 22:00:44	9	Midnight	121.441	18.402	-6.00
403	2023-12-27 22:00:44	9	2023-12-28 09:58:44	9	Midday	120.378	15.976	-6.00
404	2023-12-28 09:58:44	9	2023-12-28 21:58:44	9	Midnight	120.689	15.270	-6.00
405	2023-12-28 21:58:44	9	2023-12-29 09:56:44	9	Midday	120.999	16.010	-6.00
406	2023-12-29 09:56:44	9	2023-12-29 22:02:44	9	Midnight	120.560	17.047	-6.00
407	2023-12-29 22:02:44	9	2023-12-30 09:55:44	9	Midday	120.745	17.497	-6.00
408	2023-12-30 09:55:44	9	2023-12-30 21:58:45	9	Midnight	121.303	16.226	-6.00
409	2023-12-30 21:58:45	9	2023-12-31 09:52:45	9	Midday	121.736	17.256	-6.00
410	2023-12-31 09:52:45	9	2023-12-31 21:56:45	9	Midnight	122.046	16.562	-6.00
411	2023-12-31 21:56:45	9	2024-01-01 09:58:45	9	Midday	121.355	14.969	-6.00
412	2024-01-01 09:58:45	9	2024-01-01 21:59:45	9	Midnight	121.039	15.738	-6.00
413	2024-01-01 21:59:45	9	2024-01-02 09:55:45	9	Midday	121.473	16.785	-6.00
414	2024-01-02 09:55:45	9	2024-01-02 21:58:45	9	Midnight	121.656	16.385	-6.00
415	2024-01-02 21:58:45	9	2024-01-03 09:55:45	9	Midday	121.714	16.554	-6.00
416	2024-01-03 09:55:45	9	2024-01-03 22:00:46	9	Midnight	121.520	17.047	-6.00
417	2024-01-03 22:00:46	9	2024-01-04 09:59:46	9	Midday	121.076	16.030	-6.00
418	2024-01-04 09:59:46	9	2024-01-04 22:07:46	9	Midnight	120.258	18.004	-6.00
419	2024-01-04 22:07:46	9	2024-01-05 09:56:46	9	Midday	120.689	19.061	-6.00
420	2024-01-05 09:56:46	9	2024-01-05 21:49:46	9	Midnight	122.994	13.594	-6.00
421	2024-01-05 21:49:46	9	2024-01-06 09:56:46	9	Midday	123.050	13.762	-6.00
422	2024-01-06 09:56:46	9	2024-01-06 22:04:46	9	Midnight	121.231	18.183	-6.00
423	2024-01-06 22:04:46	9	2024-01-07 09:59:46	9	Midday	120.911	17.465	-6.00
424	2024-01-07 09:59:46	9	2024-01-07 22:02:47	9	Midnight	121.213	16.784	-6.00
425	2024-01-07 22:02:47	9	2024-01-08 09:57:47	9	Midday	121.514	17.562	-6.00
426	2024-01-08 09:57:47	9	2024-01-08 22:10:47	9	Midnight	120.568	19.890	-6.00
427	2024-01-08 22:10:47	9	2024-01-09 09:58:47	9	Midday	120.495	19.777	-6.00
428	2024-01-09 09:58:47	9	2024-01-09 22:02:47	9	Midnight	121.547	17.288	-6.00
429	2024-01-09 22:02:47	9	2024-01-10 09:56:47	9	Midday	121.849	18.081	-6.00
430	2024-01-10 09:56:47	9	2024-01-10 22:04:47	9	Midnight	121.650	18.628	-6.00
431	2024-01-10 22:04:47	9	2024-01-11 10:00:47	9	Midday	121.200	17.585	-6.00
432	2024-01-11 10:00:47	9	2024-01-11 22:03:48	9	Midnight	121.373	17.218	-6.00
433	2024-01-11 22:03:48	9	2024-01-12 10:03:48	9	Midday	121.045	16.459	-6.00
434	2024-01-12 10:03:48	9	2024-01-12 22:09:48	9	Midnight	120.344	18.276	-6.00
435	2024-01-12 22:09:48	9	2024-01-13 10:00:48	9	Midday	120.767	19.400	-6.00
436	2024-01-13 10:00:48	9	2024-01-13 22:09:48	9	Midnight	120.814	19.357	-6.00
437	2024-01-13 22:09:48	9	2024-01-14 10:07:48	9	Midday	119.986	17.344	-6.00
438	2024-01-14 10:07:48	9	2024-01-14 22:01:48	9	Midnight	121.032	14.725	-6.00
439	2024-01-14 22:01:48	9	2024-01-15 10:03:48	9	Midday	121.577	16.197	-6.00
440	2024-01-15 10:03:48	9	2024-01-15 22:04:49	9	Midnight	121.245	17.126	-6.00
441	2024-01-15 22:04:49	9	2024-01-16 10:06:49	9	Midday	120.912	16.334	-6.00
442	2024-01-16 10:06:49	9	2024-01-16 22:06:49	9	Midnight	120.706	16.946	-6.00
443	2024-01-16 22:06:49	9	2024-01-17 10:04:49	9	Midday	120.998	17.790	-6.00
444	2024-01-17 10:04:49	9	2024-01-17 22:05:49	9	Midnight	121.165	17.433	-6.00
445	2024-01-17 22:05:49	9	2024-01-18 10:01:49	9	Midday	121.581	18.615	-6.00
446	2024-01-18 10:01:49	9	2024-01-18 22:06:49	9	Midnight	121.497	18.929	-6.00
447	2024-01-18 22:06:49	9	2024-01-19 10:05:49	9	Midday	121.036	17.797	-6.00
448	2024-01-19 10:05:49	9	2024-01-19 22:08:50	9	Midnight	120.823	18.459	-6.00
449	2024-01-19 22:08:50	9	2024-01-20 10:04:50	9	Midday	120.984	18.989	-6.00
450	2024-01-20 10:04:50	9	2024-01-20 22:08:50	9	Midnight	121.022	18.989	-6.00
451	2024-01-20 22:08:50	9	2024-01-21 10:02:50	9	Midday	121.308	19.869	-6.00
452	2024-01-21 10:02:50	9	2024-01-21 22:09:50	9	Midnight	121.219	20.222	-6.00
453	2024-01-21 22:09:50	9	2024-01-22 10:02:50	9	Midday	121.254	20.433	-6.00
454	2024-01-22 10:02:50	9	2024-01-22 22:08:50	9	Midnight	121.414	20.112	-6.00
455	2024-01-22 22:08:50	9	2024-01-23 10:05:50	9	Midday	121.072	19.280	-6.00
456	2024-01-23 10:05:50	9	2024-01-23 22:07:51	9	Midnight	121.228	18.957	-6.00
457	2024-01-23 22:07:51	9	2024-01-24 10:05:51	9	Midday	121.258	19.157	-6.00
458	2024-01-24 10:05:51	9	2024-01-24 22:05:51	9	Midnight	121.539	18.472	-6.00
459	2024-01-24 22:05:51	9	2024-01-25 10:05:51	9	Midday	121.569	18.676	-6.00
460	2024-01-25 10:05:51	9	2024-01-25 22:07:51	9	Midnight	121.348	19.436	-6.00
461	2024-01-25 22:07:51	9	2024-01-26 10:12:51	9	Midday	120.502	17.079	-6.00
462	2024-01-26 10:12:51	9	2024-01-26 22:07:51	9	Midnight	120.530	17.109	-6.00
463	2024-01-26 22:07:51	9	2024-01-27 10:12:52	9	Midday	120.555	17.300	-6.00
464	2024-01-27 10:12:52	9	2024-01-27 22:09:52	9	Midnight	120.329	18.101	-6.00
465	2024-01-27 22:09:52	9	2024-01-28 10:11:52	9	Midday	120.479	18.685	-6.00
466	2024-01-28 10:11:52	9	2024-01-28 22:11:52	9	Midnight	120.253	19.507	-6.00
467	2024-01-28 22:11:52	9	2024-01-29 10:11:52	9	Midday	120.277	19.723	-6.00
468	2024-01-29 10:11:52	9	2024-01-29 22:08:52	9	Midnight	120.675	18.638	-6.00
469	2024-01-29 22:08:52	9	2024-01-30 10:15:52	9	Midday	120.196	17.275	-6.00
470	2024-01-30 10:15:52	9	2024-01-30 22:07:52	9	Midnight	120.342	16.943	-6.00
471	2024-01-30 22:07:52	9	2024-01-31 10:14:53	9	Midday	120.485	17.535	-6.00
472	2024-01-31 10:14:53	9	2024-01-31 22:05:53	9	Midnight	120.753	16.808	-6.00
473	2024-01-31 22:05:53	9	2024-02-01 10:14:53	9	Midday	120.771	17.004	-6.00
474	2024-02-01 10:14:53	9	2024-02-01 22:06:53	9	Midnight	120.664	17.500	-6.00
475	2024-02-01 22:06:53	9	2024-02-02 10:13:53	9	Midday	120.805	18.120	-6.00
476	2024-02-02 10:13:53	9	2024-02-02 22:03:53	9	Midnight	121.196	16.959	-6.00
477	2024-02-02 22:03:53	9	2024-02-03 10:13:53	9	Midday	121.211	17.158	-6.00
478	2024-02-03 10:13:53	9	2024-02-03 22:02:53	9	Midnight	121.350	16.830	-6.00
479	2024-02-03 22:02:53	9	2024-02-04 10:15:54	9	Midday	121.112	16.149	-6.00
480	2024-02-04 10:15:54	9	2024-02-04 22:03:54	9	Midnight	120.997	16.701	-6.00
481	2024-02-04 22:03:54	9	2024-02-05 10:15:54	9	Midday	121.008	16.899	-6.00
482	2024-02-05 10:15:54	9	2024-02-05 22:04:54	9	Midnight	120.894	17.472	-6.00
483	2024-02-05 22:04:54	9	2024-02-06 10:10:54	9	Midday	121.529	19.938	-6.00
484	2024-02-06 10:10:54	9	2024-02-06 22:01:54	9	Midnight	121.913	18.737	-6.00
485	2024-02-06 22:01:54	9	2024-02-07 10:15:54	9	Midday	121.296	16.635	-6.00
486	2024-02-07 10:15:54	9	2024-02-07 22:05:54	9	Midnight	120.804	18.660	-6.00
487	2024-02-07 22:05:54	9	2024-02-08 10:12:55	9	Midday	121.183	20.292	-6.00
488	2024-02-08 10:12:55	9	2024-02-08 22:03:55	9	Midnight	121.437	19.543	-6.00
489	2024-02-08 22:03:55	9	2024-02-09 10:16:55	9	Midday	120.941	17.832	-6.00
490	2024-02-09 10:16:55	9	2024-02-09 22:04:55	9	Midnight	120.820	18.509	-6.00
491	2024-02-09 22:04:55	9	2024-02-10 10:18:55	9	Midday	120.574	17.732	-6.00
492	2024-02-10 10:18:55	9	2024-02-10 22:04:55	9	Midnight	120.576	17.928	-6.00
493	2024-02-10 22:04:55	9	2024-02-11 10:18:55	9	Midday	120.578	18.146	-6.00
494	2024-02-11 10:18:55	9	2024-02-11 22:03:55	9	Midnight	120.703	17.840	-6.00
495	2024-02-11 22:03:55	9	2024-02-12 10:19:56	9	Midday	120.576	17.521	-6.00
496	2024-02-12 10:19:56	9	2024-02-12 22:04:56	9	Midnight	120.448	18.289	-6.00
497	2024-02-12 22:04:56	9	2024-02-13 10:17:56	9	Midday	120.696	19.600	-6.00
498	2024-02-13 10:17:56	9	2024-02-13 22:07:56	9	Midnight	120.319	21.511	-6.00
499	2024-02-13 22:07:56	9	2024-02-14 10:08:56	9	Midday	121.441	26.690	-6.00
500	2024-02-14 10:08:56	9	2024-02-14 22:00:56	9	Midnight	122.312	23.222	-6.00
501	2024-02-14 22:00:56	9	2024-02-15 10:12:56	9	Midday	121.807	21.251	-6.00
502	2024-02-15 10:12:56	9	2024-02-15 22:01:56	9	Midnight	121.676	22.163	-6.00
503	2024-02-15 22:01:56	9	2024-02-16 10:22:57	9	Midday	120.418	16.500	-6.00
504	2024-02-16 10:22:57	9	2024-02-16 21:55:57	9	Midnight	121.159	13.131	-6.00
505	2024-02-16 21:55:57	9	2024-02-17 10:22:57	9	Midday	121.151	13.282	-6.00
506	2024-02-17 10:22:57	9	2024-02-17 21:59:57	9	Midnight	120.642	16.041	-6.00
507	2024-02-17 21:59:57	9	2024-02-18 10:18:57	9	Midday	121.133	18.805	-6.00
508	2024-02-18 10:18:57	9	2024-02-18 22:02:57	9	Midnight	120.748	21.112	-6.00
509	2024-02-18 22:02:57	9	2024-02-19 10:20:57	9	Midday	120.487	20.088	-6.00
510	2024-02-19 10:20:57	9	2024-02-19 22:00:57	9	Midnight	120.725	19.141	-6.00
511	2024-02-19 22:00:57	9	2024-02-20 10:20:58	9	Midday	120.711	19.396	-6.00
512	2024-02-20 10:20:58	9	2024-02-20 21:58:58	9	Midnight	120.946	18.418	-6.00
513	2024-02-20 21:58:58	9	2024-02-21 10:18:58	9	Midday	121.183	20.112	-6.00
514	2024-02-21 10:18:58	9	2024-02-21 21:56:58	9	Midnight	121.418	19.107	-6.00
515	2024-02-21 21:56:58	9	2024-02-22 10:20:58	9	Midday	121.153	17.885	-6.00
516	2024-02-22 10:20:58	9	2024-02-22 21:55:58	9	Midnight	121.263	17.564	-6.00
517	2024-02-22 21:55:58	9	2024-02-23 10:22:58	9	Midday	120.996	16.248	-6.00
518	2024-02-23 10:22:58	9	2024-02-23 22:01:58	9	Midnight	120.229	21.502	-6.00
519	2024-02-23 22:01:58	9	2024-02-24 10:20:59	9	Midday	120.460	23.484	-6.00
520	2024-02-24 10:20:59	9	2024-02-24 21:45:59	9	Midnight	122.440	10.763	-6.00
521	2024-02-24 21:45:59	9	2024-02-25 10:20:59	9	Midday	122.421	10.858	-6.00
522	2024-02-25 10:20:59	9	2024-02-25 21:54:59	9	Midnight	121.276	19.095	-6.00
523	2024-02-25 21:54:59	9	2024-02-26 10:21:59	9	Midday	121.131	18.497	-6.00
524	2024-02-26 10:21:59	9	2024-02-26 21:54:59	9	Midnight	121.111	19.106	-6.00
525	2024-02-26 21:54:59	9	2024-02-27 10:23:59	9	Midday	120.839	17.510	-6.00
526	2024-02-27 10:23:59	9	2024-02-27 21:54:59	9	Midnight	120.818	18.136	-6.00
527	2024-02-27 21:54:59	9	2024-02-28 10:22:00	9	Midday	121.043	20.472	-6.00
528	2024-02-28 10:22:00	9	2024-02-28 21:53:00	9	Midnight	121.268	19.151	-6.00
529	2024-02-28 21:53:00	9	2024-02-29 10:24:00	9	Midday	120.995	17.338	-6.00
530	2024-02-29 10:24:00	9	2024-02-29 21:54:00	9	Midnight	120.846	19.189	-6.00
531	2024-02-29 21:54:00	9	2024-03-01 10:22:00	9	Midday	121.071	21.916	-6.00
532	2024-03-01 10:22:00	9	2024-03-01 21:55:00	9	Midnight	120.921	24.144	-6.00
533	2024-03-01 21:55:00	9	2024-03-02 10:24:00	9	Midday	120.645	22.177	-6.00
534	2024-03-02 10:24:00	9	2024-03-02 21:52:01	9	Midnight	120.992	19.323	-6.00
535	2024-03-02 21:52:01	9	2024-03-03 10:22:01	9	Midday	121.214	22.489	-6.00
536	2024-03-03 10:22:01	9	2024-03-03 21:56:01	9	Midnight	120.686	29.776	-6.00
537	2024-03-03 21:56:01	9	2024-03-04 10:21:01	9	Midday	120.784	32.512	-6.00
538	2024-03-04 10:21:01	9	2024-03-04 21:52:01	9	Midnight	121.256	27.627	-6.00
539	2024-03-04 21:52:01	9	2024-03-05 10:25:01	9	Midday	120.727	21.660	-6.00
540	2024-03-05 10:25:01	9	2024-03-05 21:51:01	9	Midnight	120.824	21.368	-6.00
541	2024-03-05 21:51:01	9	2024-03-06 10:21:01	9	Midday	121.294	30.124	-6.00
542	2024-03-06 10:21:01	9	2024-03-06 21:36:02	9	Midnight	123.138	4.680	-6.00
543	2024-03-06 21:36:02	9	2024-03-07 10:24:02	9	Midday	122.731	0.087	-6.00
544	2024-03-07 10:24:02	9	2024-03-07 21:50:02	9	Midnight	120.950	27.224	-6.00
545	2024-03-07 21:50:02	9	2024-03-08 10:22:02	9	Midday	121.169	35.787	-6.00
546	2024-03-08 10:22:02	9	2024-03-08 21:50:02	9	Midnight	121.138	39.328	-6.00
547	2024-03-08 21:50:02	9	2024-03-09 10:20:02	9	Midday	121.356	nan	-6.00
548	2024-03-09 10:20:02	9	2024-03-09 21:49:02	9	Midnight	121.449	nan	-6.00
549	2024-03-09 21:49:02	9	2024-03-10 10:21:02	9	Midday	121.292	nan	-6.00
550	2024-03-10 10:21:02	9	2024-03-10 21:49:03	9	Midnight	121.257	nan	-6.00
551	2024-03-10 21:49:03	9	2024-03-11 10:16:03	9	Midday	121.847	nan	-6.00
552	2024-03-11 10:16:03	9	2024-03-11 21:52:03	9	Midnight	121.439	nan	-6.00
553	2024-03-11 21:52:03	9	2024-03-12 10:14:03	9	Midday	121.655	nan	-6.00
554	2024-03-12 10:14:03	9	2024-03-12 21:51:03	9	Midnight	121.746	nan	-6.00
555	2024-03-12 21:51:03	9	2024-03-13 10:22:03	9	Midday	120.712	nan	-6.00
556	2024-03-13 10:22:03	9	2024-03-13 21:49:03	9	Midnight	120.927	nan	-6.00
557	2024-03-13 21:49:03	9	2024-03-14 10:23:03	9	Midday	120.768	nan	-6.00
558	2024-03-14 10:23:03	9	2024-03-14 21:51:04	9	Midnight	120.480	nan	-6.00
559	2024-03-14 21:51:04	9	2024-03-15 10:21:04	9	Midday	120.693	nan	-6.00
560	2024-03-15 10:21:04	9	2024-03-15 21:32:04	9	Midnight	123.033	-3.122	-6.00
